 17      1  10583    2.1652      199 187   3 196   1 186
  -211   -0.392   -0.182      0.100  0.140    -9.31    -3.65     1.95     8.60
   321    1.178    0.347     -0.334  0.494    10.48     5.71    -2.52     8.60
  -211   -0.504   -0.335     -0.085  0.140    -8.36    -9.10   -12.36    17.20
   111    0.132   -0.390     -0.127  0.135 0.80E+05 -.18E+06 -.14E+06 0.29E+06
   111    0.068   -0.188      0.034  0.135     3.51    -9.55     0.92     8.60
   211    0.047   -0.157      0.032  0.140    -6.69    -2.76     8.16    15.40
   111    0.088    0.107     -0.081  0.135 0.34E+05 0.95E+04 -.53E+04 0.82E+05
   211    1.217    0.272     -0.603  0.140     7.80     2.02    -3.85     8.60
  -321    1.152    0.124      0.136  0.494     5.14    -2.85     0.29     8.60
  -211   -0.234   -0.232      0.397  0.140    -2.87    -9.47     5.16    10.80
   111    0.044    0.069     -0.058  0.135 0.34E+05 0.95E+04 -.53E+04 0.82E+05
   211   -0.013    0.124     -0.531  0.140    -2.93     9.09   -12.19    14.80
  -211   -0.234    0.718      1.123  0.140    -1.24     9.07     6.82     8.60
   211    0.026   -0.216     -0.102  0.140    -3.72   -16.98    -6.05    20.20
  -211    0.592   -0.585     -2.298  0.140     4.65    -9.13   -12.60    13.80
   111   -0.160    0.142      0.225  0.135 -.95E+05 0.41E+06 0.41E+06 0.65E+06
   111    0.168   -0.276     -0.347  0.135     2.90    -8.29    -5.08     8.60
   111    0.038    0.143      0.168  0.135 -.95E+05 0.41E+06 0.41E+06 0.65E+06
   321    0.677   -0.072      0.575  0.498     9.01    -2.12     2.93     8.60
   211   -0.133   -0.002     -0.050  0.140 -.86E+05 0.11E+06 -.88E+05 0.33E+06
  -211    0.025    0.079      0.087  0.140 -.86E+05 0.11E+06 -.88E+05 0.33E+06
   211   -0.408   -0.124      0.047  0.140   -14.84    10.81    10.87    27.60
  -211   -0.205    0.124     -0.158  0.140 -.17E+06 -.14E+04 -.69E+05 0.26E+06
   111   -0.230    0.135     -0.026  0.135    -0.54    -0.01   -11.86    17.60
   111   -0.228   -0.067     -0.020  0.135 -.17E+06 -.14E+04 -.69E+05 0.26E+06
    22   -0.071   -0.132     -0.110  0.000 0.31E+05 -.14E+06 0.13E+06 0.26E+06
   111    0.107    0.143      0.117  0.135 0.21E+05 0.44E+05 0.69E+05 0.12E+06
   111   -0.015    0.000     -0.009  0.135 0.21E+05 0.44E+05 0.69E+05 0.12E+06
  -211    0.051    0.403     -0.262  0.140     4.83    13.70   -11.08    21.00
   211   -0.213    0.172     -0.386  0.140    -7.78     8.30    -7.52    10.20
   111   -0.275    0.072     -0.320  0.135    -8.35     4.30    -6.16     8.60
   111   -0.180   -0.241     -0.217  0.135 -.52E+14 -.22E+14 -.83E+14 0.11E+15
    22   -1.314   -0.333     -3.049  0.000 -.85E+05 -.25E+05 -.25E+06 0.27E+06
  -211   -0.680   -0.244      0.004  0.140   -26.51    -7.06    -9.90    39.78
   111   -0.257    0.068      0.332  0.135    -6.69    -2.76     8.16    15.40
  -211    0.076   -0.049     -0.433  0.140    16.50    11.64   -84.60    86.62
  -211   -0.036    0.098      0.375  0.140     8.49     2.81     4.13     8.60
   111    0.153    0.079     -0.350  0.135    10.58     8.03   -11.87    16.00
  2112   -0.178   -0.965      0.449  0.940    -0.45   -13.12     2.72     9.60
   211    0.595   -0.170      0.185  0.140     9.37    -7.02     1.20     8.80
  -211    0.095   -0.186      0.126  0.140    -1.57    -0.40     0.11    11.00
  -211    0.008    0.068     -0.057  0.140     2.54    13.84    -4.44    18.40
   211   -0.536   -0.271     -0.322  0.140   -11.05    -3.46    -6.18    11.40
  -211    0.213   -0.138     -1.366  0.140     5.11    -8.72   -12.61    13.80
   211   -0.008   -1.184     -0.051  0.140     0.52    -8.85    -1.73     8.80
   211   -0.033    0.160      0.096  0.140   -10.59    -0.32    -3.95    19.80
   111    0.187    0.357     -1.817  0.135    16.50    11.64   -84.60    86.62
  -211    0.143    0.139      0.204  0.140    -3.48    12.48    14.19    25.40
   111   -0.052    0.209      0.066  0.135     0.48    15.94   -12.12    25.00
   111   -0.138    0.037     -0.072  0.135   -11.28    -1.50    -1.36    13.80
   111   -0.169    0.266     -0.180  0.135    -6.75     5.97    -5.06     8.80
  -321    0.789    0.165     -0.242  0.494    10.31     4.54    -2.70     8.80
  -211    0.003    0.615     -0.179  0.140 0.30E+14 0.19E+15 -.85E+14 0.25E+15
  -321    0.404    0.450     -0.316  0.494     7.03     5.65    -3.80     8.80
   111   -0.033    0.077     -0.056  0.135    -5.38     8.43    -3.27     8.80
   111   -0.091    0.200      0.023  0.135 -.35E+06 0.11E+07 -.55E+06 0.14E+07
    22   -0.040   -0.327     -3.963  0.000     2.09     1.37    -8.57     8.80
   211    0.087   -0.060     -0.003  0.140     5.44    -4.95     2.88     8.80
   111   -0.134    0.272     -0.143  0.135 -.35E+06 0.11E+07 -.55E+06 0.14E+07
  -211    0.444    0.139      1.097  0.140     6.58     3.55     6.63     8.80
   211   -0.074    0.249     -0.161  0.140     6.16    48.05   -90.64   121.21
   111   -0.137    0.145     -0.027  0.135    -8.51     7.58    10.11    19.00
  -211    0.702    0.102     -0.013  0.140     3.74     3.33     0.20     8.80
  -211   -0.269    0.120     -0.037  0.140   -16.74     3.70     5.04    21.80
   211    0.409    0.008      0.063  0.140     3.58    -0.64    -8.14    14.80
   111    0.129    0.367      0.056  0.135     6.43    11.59    -1.66    24.40
   211   -0.152    0.049      0.004  0.140    -8.54     1.44     1.71     8.80
  -211    0.772    0.106     -0.390  0.140     9.15     1.54    -4.06     8.80
   111   -0.066    0.095     -0.155  0.135    -5.82     3.96    -3.22     8.80
  -211    0.163    0.083     -0.195  0.140     8.55     0.59    -4.65     8.80
   111   -0.104   -0.115      0.104  0.135    -3.16    -6.84     3.34     8.80
  -211   -0.060   -0.005      0.044  0.140   -11.26    12.95     2.82    21.80
  -321   -1.281   -0.912     -0.832  0.498    -6.47    -9.27    -4.01     8.80
  -211   -0.921    0.431     -0.122  0.140    -4.31     3.66     0.47     8.80
   211   -0.225    0.231      0.057  0.140    -5.31     4.95     7.66    16.40
  -211    0.025   -0.626     -0.611  0.140     2.11   -11.48    -6.13     8.80
   111   -0.085    0.122     -0.688  0.135     6.16    48.05   -90.64   121.21
   111    0.253   -0.197     -0.530  0.135    11.83    -9.93    -9.15    18.20
   111   -0.148    0.014      0.100  0.135 -.13E+06 -.66E+05 -.18E+05 0.19E+06
   211   -0.137    0.339      0.163  0.140    -1.65     0.25     1.91     8.80
   111   -0.104   -0.112     -0.056  0.135 -.13E+06 -.66E+05 -.18E+05 0.19E+06
   111   -0.084    0.220      0.308  0.135    -3.19     6.17     6.65     8.80
   211   -0.241    0.203     -0.219  0.140    -5.99     7.11    -7.73     9.80
   211    0.253    1.329      1.369  0.140     4.48     6.64     5.64     8.80
   111   -0.200    0.312      0.525  0.135    -5.71     3.71     6.36     8.80
   211   -0.077    0.078     -0.105  0.140    -7.35    -0.28    -3.85    14.60
  -211   -0.174   -0.050     -0.029  0.140     3.64   -11.87    -2.79    23.00
  -211   -1.151   -1.035     -0.287  0.140    -7.03   -10.97    -2.16     8.80
   111    0.479   -0.356      2.523  0.135    31.14    -7.72   102.97   108.75
  -211   -0.017   -0.043      0.057  0.140     5.79     1.87    -1.95    14.60
   111    0.582   -0.107      0.817  0.135    12.25     0.43    16.62    23.20
   111   -0.269   -0.148      0.058  0.135   -13.10    -5.14    -3.85    15.60
   211    0.312   -0.192     -0.088  0.140     7.64     3.41     2.82     9.00
   111    0.509    0.072      1.099  0.135 0.39E+15 -.23E+13 0.12E+16 0.14E+16
   211    0.401   -0.121     -0.047  0.140 0.90E+06 -.22E+06 -.12E+06 0.98E+06
   111   -0.350    0.081     -0.196  0.135   -11.96    -5.04    -7.97    15.20
  -211   -0.241    0.285     -0.470  0.140    -9.02    10.30   -16.56    23.60
   211    0.277   -0.410      0.271  0.140     8.01    -3.23     5.66     9.00
  -211    0.155   -0.152      0.045  0.140     3.22    -5.86    -0.79     9.00
   111    0.930   -0.083     -0.138  0.135 0.90E+06 -.22E+06 -.12E+06 0.98E+06
   111    0.291    0.211     -0.378  0.135 0.38E+06 0.45E+06 -.71E+06 0.10E+07
   111    0.189    0.105     -0.235  0.135 0.38E+06 0.45E+06 -.71E+06 0.10E+07
   211    0.119    0.172     -0.156  0.140     9.79     4.25     0.30     9.80
   211   -0.330    0.426      0.413  0.140    -8.89    20.30    24.06    32.66
   111    0.152   -0.055     -0.124  0.135     3.60    -5.05    -5.96     9.00
   111   -0.109   -0.062     -0.089  0.135 0.49E+13 -.25E+14 -.46E+13 0.34E+14
  2212    0.707   -0.007     -0.099  0.938     8.95     1.18    -0.21     9.00
   111    0.364    0.270      0.695  0.135     9.28     5.58    18.43    20.40
   211    0.135    0.004      0.116  0.140    -3.87    -8.49    15.08    23.20
   111   -0.016   -0.373      0.002  0.135     6.80   -11.70    -1.65    14.00
  3222   -0.780   -0.511      0.083  1.189    -4.21    -4.92     1.08     9.00
   211    0.061    0.365      0.420  0.140     2.51    10.07     5.57     9.00
   111    0.217   -0.177      0.000  0.135     9.27    -7.81   -11.75    23.00
    22    0.003    0.000      0.038  0.000     3.63    -2.62     8.77     9.00
   211    0.431   -0.110      0.809  0.140   101.90   -72.22   149.21   202.77
   111    0.118   -0.221      0.423  0.135   101.90   -72.22   149.21   202.77
  -321   -1.021    0.099     -0.140  0.498   -13.16     1.08    -0.24     9.00
  -211   -0.376   -0.070      0.163  0.140    -4.92    -6.87    -3.69     9.00
 -3222   -0.630    1.665     -0.541  1.189    -4.96     8.49    -1.11     9.00
  -211    0.153    0.406      0.178  0.140     3.23     6.75    18.55    22.00
  -211    0.257   -0.239     -0.284  0.140    15.13     4.43   -15.88    36.15
   211    0.043    0.124     -0.117  0.140     5.58     6.72    -6.00     9.00
  2112   -0.721    1.241      6.244  0.939    -5.99     6.90    12.50    13.60
   111   -0.407   -0.383      0.202  0.135   -11.99   -13.61    -1.11    18.20
  -211    1.023   -0.041      0.689  0.140     9.50    -3.49     4.40     9.00
   111    0.145    0.143     -0.039  0.135    15.13     4.43   -15.88    36.15
 -2112   -0.489    1.548      0.810  0.940    -1.45    11.31     3.15     9.00
   211   -0.139    0.003     -0.226  0.140     7.11    -6.21    -9.81    16.80
  -211   -0.204   -0.475      0.376  0.140   -59.58   -53.72    99.96   135.75
   211   -0.039   -0.263     -2.346  0.140    -0.76    -7.22    -8.58     9.00
   211   -0.094   -0.185     -0.152  0.140    10.05   -15.89    -5.38    23.40
  -211    0.221   -0.086      0.545  0.140    11.62    -4.20    10.48    13.60
   111    0.151   -0.252      0.451  0.135    -1.09   -13.11     9.23    14.20
  -211   -0.427    0.365      0.192  0.140    -2.44     5.07     6.22    12.00
  -211    0.045    0.079     -0.045  0.140    -1.20     6.04     0.11     9.00
   211    0.414    0.125      0.843  0.140     6.46     3.89     5.11     9.20
  -211    0.905   -0.129     -0.814  0.140     9.92     1.67    -5.20     9.00
  -211    0.085   -0.064     -0.029  0.140     2.64    -3.25     1.24     9.00
  -211   -1.051    0.059      0.470  0.140   -14.73     1.31     4.43    13.40
  2112   -0.408    0.627     -0.124  0.940    -1.79     6.04    -0.48     9.00
   111   -0.155   -0.033      0.397  0.135   -59.58   -53.72    99.96   135.75
   321    0.270    0.296     -0.253  0.498     1.20     2.71    -1.75     9.00
   211   -0.075   -0.162      0.277  0.140   -50.48    -0.48    61.80    85.04
   211   -0.062    0.609      0.491  0.140    -0.96    10.48     5.27     9.00
  -211    0.084   -0.011      0.009  0.140    -3.50   -13.17   -13.69    23.00
  3322   -1.906   -1.076      3.277  1.315    -7.32    -2.01     7.15     9.00
  -321    0.000    0.126      0.015  0.494     0.72     8.01    -2.25     9.80
   111    0.518    0.296     -0.050  0.135    18.35     8.56    -4.78    20.80
   211    0.120   -0.086      0.083  0.140     0.26    -1.36    -9.77    19.40
   111    0.272   -0.096     -0.388  0.135    15.08     2.47   -15.19    24.00
  2112    0.969    0.448     -0.429  0.940     9.09     4.60    -3.42     9.20
  -211   -0.508   -0.069      0.835  0.140    -8.40     0.71     7.50     9.20
   211   -0.200    0.222      0.365  0.140    -9.04     7.10     6.08     9.20
   111   -0.409    0.203      0.613  0.135   -50.48    -0.48    61.80    85.04
  -211    0.278   -0.254      0.081  0.140     5.79    -5.74     2.70     9.20
  -211    0.330    0.541     -0.482  0.140     5.64     6.21    -4.73     9.20
    22   -0.044   -0.142      0.057  0.000 -.13E+06 0.95E+05 0.93E+04 0.22E+06
   111   -0.085   -0.721      0.470  0.135    -4.23    -5.01     3.26    10.60
  -211   -0.393    0.492      0.364  0.140    -4.70     3.76     4.00     9.20
   211    0.122   -0.114      0.046  0.140    13.14    -1.90     2.84    14.60
  -211   -0.040    0.174     -0.240  0.140    -0.75     8.15    -5.48    10.20
   111    0.003   -0.071      0.022  0.135    -0.03    -4.30    -2.00     9.20
  2112    0.161   -0.414      0.200  0.940     3.89   -10.99     3.00     9.20
   111    0.260   -0.210     -0.496  0.135     5.23    -8.78   -14.64    17.80
  -211   -0.293   -0.087      0.853  0.140    -4.71   -11.73    26.89    29.00
    22    0.129    0.142      0.003  0.000 -.39E+05 0.23E+05 -.60E+04 0.74E+05
   111   -0.200   -0.027      0.071  0.135   -11.15    -3.18    14.45    18.20
   211   -0.011    0.086      0.461  0.140     2.35     9.67    18.00    20.20
  -211    1.010    0.265      0.587  0.140     9.10    -0.24     5.17     9.20
   111   -0.289   -0.395      0.385  0.135    -3.87    -8.49    15.08    23.20
   211   -0.166   -0.012     -0.098  0.140    -7.25    -1.90    -4.67     9.20
   111   -0.103    0.241      0.422  0.135    -1.52     8.20     7.22     9.20
   111    0.112    0.002     -0.569  0.135    -0.64     0.62   -20.11    22.40
   211   -0.147    0.052     -0.015  0.140    -4.08     9.49     0.61     9.20
   211   -0.091   -0.246      0.380  0.140     0.88    -6.08     6.22     9.20
   211    0.306    0.398      0.854  0.140 0.23E+14 0.13E+14 0.53E+14 0.61E+14
   111   -0.008    0.011      0.011  0.135     7.99     2.48    20.65    22.40
  -211   -0.203   -0.179     -0.060  0.140   -15.67   -12.73    13.81    28.20
  -321    0.835   -0.397      0.124  0.498    13.09    -8.98     3.58    15.80
   111    0.052    0.014      0.207  0.135    -4.71   -11.73    26.89    29.00
   111    0.010    0.122      0.199  0.135    12.17     5.24    22.76    26.80
  -211   -0.409    0.184     -0.380  0.140    -8.36    -0.99    -8.05     9.60
   111   -0.026   -0.005     -0.111  0.135 -.93E+05 -.20E+05 -.14E+06 0.21E+06
   211    0.015   -0.075      0.038  0.140     8.61    -3.58     0.34    12.00
   111    0.203    0.231      0.376  0.135     2.55     4.64     5.25     9.20
   111   -0.247   -0.075     -0.458  0.135 -.93E+05 -.20E+05 -.14E+06 0.21E+06
   211    0.015   -0.070     -0.332  0.140    -5.29    -7.55    -5.52     9.80
   211   -0.119    0.277      0.078  0.140     0.96    10.91     5.50    16.80
   111   -0.007   -0.185      0.135  0.135 0.17E+04 -.15E+05 -.15E+04 0.22E+05
   111    0.200    0.562      0.205  0.135     0.96    10.91     5.50    16.80
   111   -0.075    0.261     -0.342  0.135    -8.40     5.42   -17.94    23.60
   211    0.070    0.040      0.243  0.140     7.43     5.18     1.14     9.40
  -211   -0.573    0.055     -1.338  0.140   -11.70     3.63   -23.10    24.80
   211    0.043    0.127      0.081  0.140    -3.78     9.90     5.38    10.80
   111    0.001   -0.114     -0.426  0.135   -11.70     3.63   -23.10    24.80
   211   -0.226   -0.123      0.063  0.140     0.96   -17.85     2.96    14.80
   111    0.058   -0.255     -0.086  0.135 0.17E+04 -.15E+05 -.15E+04 0.22E+05
   111   -0.195   -0.165     -0.122  0.135   -10.78    -5.63   -11.35    24.80
  -211    0.020    0.044     -0.212  0.140   -24.94   -12.47   -22.80    67.06
   111   -0.127   -0.206      0.143  0.135   -24.94   -12.47   -22.80    67.06
  2212    0.527    0.926     -0.237  0.938     3.25     8.85    -3.61     9.40
   211    0.208    0.635      1.060  0.140    -5.22     6.17    10.72    11.80
   211    0.049    0.345      0.377  0.140     4.19     5.63     7.10     9.40
   211    0.423   -0.372      0.094  0.140    10.15    -7.86     5.85    15.80
  -211   -0.165   -1.126     -1.690  0.140    -2.31    -9.88    -7.20     9.40
   111    0.386   -0.052      0.652  0.135    10.88    -3.10    15.77    17.40
   211    0.392   -0.324      0.197  0.140    36.43   -52.70     6.59    84.71
   111    0.102   -0.041      0.064  0.135    36.43   -52.70     6.59    84.71
   111   -0.095   -0.155     -0.072  0.135    -7.60    -0.22    -4.12    11.80
  -211   -0.111    0.371      0.129  0.140    -0.61     7.34     1.61     9.40
   211    0.206   -0.243     -0.409  0.140     5.43    -8.30    -6.80     9.40
   111    0.057   -0.161     -0.170  0.135 0.15E+05 -.59E+05 -.71E+05 0.12E+06
   111   -0.403    0.129     -0.542  0.135    -8.54     2.42    -6.32     9.40
  -211   -0.217    0.097     -0.031  0.140    -6.68     1.61    -4.40     9.40
  -211   -0.220   -0.374      0.154  0.140    -2.35    -6.33     4.92    12.60
   111    0.528    0.083     -0.282  0.135    10.36     2.76    -4.66     9.40
   211   -0.289   -0.688     -1.583  0.140    -0.28    -9.18    -7.91     9.40
  -211    0.202    0.110      0.279  0.140    13.31     1.94    21.58    29.20
   111    0.228    0.097     -0.095  0.135     7.43     4.16    -3.74     9.40
  2212   -0.782   -0.254     -0.026  0.938   -10.35    -2.65    -1.49     9.40
  -321   -0.277    0.596     -0.107  0.494    -6.41     9.15    -1.74     9.40
   211    0.264    0.513     -0.754  0.140     2.69     7.95    -6.96     9.40
  -211   -0.323    0.066     -0.666  0.140    -6.06     0.20    -6.77     9.40
   211    0.280    0.406      0.078  0.140     9.33     4.07     3.78    14.60
  2212    0.429    0.177     -0.140  0.938     5.88     4.15    -2.60     9.40
   111   -0.085   -0.218     -0.119  0.135 0.15E+05 -.59E+05 -.71E+05 0.12E+06
   211    0.013   -0.419      0.158  0.140    25.23   -50.45    15.75    77.67
   111    0.123   -0.251     -0.071  0.135     2.78    -7.47    -3.18     9.40
   111    0.094   -0.040     -0.150  0.135    25.23   -50.45    15.75    77.67
   321    0.317   -0.254      0.030  0.494     4.47    -4.88     1.06     9.40
   211   -0.771   -0.013     -0.915  0.140   -11.09     2.52    -7.04     9.40
  -211   -0.048    0.389      0.169  0.140    -2.48     6.19     5.88     9.40
  -321    0.415    0.162      0.423  0.498     6.65     1.04     7.36     9.40
   111    0.233    0.294     -0.337  0.135 0.20E+06 0.24E+06 -.32E+06 0.48E+06
   111    0.054   -0.046      0.083  0.135     5.59    -4.35     2.28     9.40
   111    0.000    0.113     -0.242  0.135 0.20E+06 0.24E+06 -.32E+06 0.48E+06
  -211   -0.210    0.027      0.171  0.140    -6.65    -2.58     2.30    11.80
   211   -0.391   -0.057     -0.100  0.140   -13.04    -1.78    -5.42    12.60
  2112    0.506    0.526     -1.172  0.940     6.36     8.41   -10.18    13.00
  -211    0.040   -0.006      0.020  0.140 -.38E+04 -.68E+04 0.18E+04 0.12E+05
   211    0.071    0.261      0.196  0.140     5.24     9.82     1.98    11.00
   211    0.986   -0.356      1.205  0.140     9.67    -2.84     6.38     9.60
  2212    0.614   -0.409     -0.529  0.938     4.88   -11.02    -4.39     9.60
  -211   -0.153   -0.423      0.358  0.140     1.76    -7.65     6.96     9.60
   211   -0.020   -0.022     -0.147  0.140     1.46     2.57    14.09    29.20
  -211    0.034   -0.073      0.107  0.140    -5.07   -10.35    -4.83    13.60
   211   -0.029   -0.282      0.155  0.140    -3.50   -12.43     2.63    13.40
   211   -0.135   -0.341      0.330  0.140    -0.62    -2.47     2.07     9.60
   111   -0.171   -0.244     -0.134  0.135    -4.66    -8.31    -1.73     9.60
   111   -0.299    0.329     -0.020  0.135    -6.77     8.30     1.86     9.60
  -211    0.262    0.230      0.428  0.140    11.46     1.01    11.80    13.40
  -211   -1.266    0.122     -0.089  0.140   -12.06     1.83    -0.07     9.60
   111   -0.026    0.065     -0.235  0.135     1.91    12.00   -10.99    18.80
  -211    0.241    0.206     -0.044  0.140     5.18     4.26     0.53     9.60
  -321   -0.323    0.161      0.636  0.494    -3.24     4.95     7.57     9.60
   111    0.141   -0.134     -0.350  0.135     7.02    -4.13    -6.36    10.20
   111   -0.028   -0.112      0.024  0.135 -.38E+04 -.68E+04 0.18E+04 0.12E+05
   111   -0.002   -0.059      0.525  0.135 -.19E+06 -.29E+06 0.11E+07 0.11E+07
   111   -0.233   -0.318      1.149  0.135 -.19E+06 -.29E+06 0.11E+07 0.11E+07
   111    0.079   -0.067      0.132  0.135 -.75E+04 -.15E+06 0.14E+06 0.24E+06
  2212    0.756    0.079     -0.015  0.938     8.64     0.01    -1.15     9.60
   111   -0.001   -0.320      0.319  0.135 -.75E+04 -.15E+06 0.14E+06 0.24E+06
   211    0.057    0.579      0.906  0.140     6.12    13.57    18.36    27.00
   211   -0.102   -0.229      0.057  0.140   -10.46   -57.61   -13.23    70.43
   111    0.214   -0.220     -0.104  0.135   -10.46   -57.61   -13.23    70.43
  -211    0.150   -0.522     -0.527  0.140     2.86   -11.68    -6.60     9.60
   211   -0.051    0.061     -0.221  0.140    -3.61     4.00    -6.63     9.60
   111   -0.040    0.141     -0.340  0.135    -1.11     6.23    -9.81    15.40
  -211    0.980   -0.408     -0.791  0.140     8.32    -6.88    -6.49     9.60
   111   -0.012   -0.048      0.029  0.135 0.14E+06 0.23E+05 -.29E+06 0.58E+06
  -211   -0.044   -0.164      0.146  0.140    -2.17     3.68     1.66    17.80
   211    0.047   -0.175      0.148  0.140    -3.14   -14.64     4.06    13.20
   111    0.100    0.119     -0.208  0.135 0.14E+06 0.23E+05 -.29E+06 0.58E+06
  2212   -0.136   -0.686      0.565  0.938    -0.15   -10.48     5.05     9.80
   211   -0.078    0.099      0.014  0.140    -5.77    16.69     3.48    22.80
   111   -0.106    0.107      0.094  0.135   -10.34     1.45     6.90    17.20
  -211    0.439    0.304      0.024  0.140     8.38     4.20     1.30     9.60
   211   -0.095    0.005      0.408  0.140   -10.19     6.66    11.23    21.40
   211    1.263   -0.342      0.227  0.140    11.89    -4.64     1.52     9.60
  -211   -0.041    0.169      0.170  0.140    13.26     9.54    17.32    22.20
  -321   -0.546    0.007      0.186  0.494   -11.43     0.73     2.97     9.60
   211   -0.073    0.337      0.376  0.140    -0.77     9.94     6.85     9.60
  -211   -0.083    0.080      0.025  0.140    11.08     7.02    15.36    25.20
   211   -0.238    0.783     -0.266  0.140    -7.90     8.77    -2.90     9.60
  -211   -0.277    0.112     -0.647  0.140 -.37E+14 0.45E+14 -.86E+14 0.11E+15
   211   -0.763    0.459      0.187  0.140    -3.47     4.94     0.26     9.80
  -211   -0.116    0.825      0.797  0.140    -3.00    10.34     7.04    10.60
   111    0.107   -0.385      1.160  0.135 0.28E+05 -.60E+05 0.14E+06 0.16E+06
   211    0.172   -0.168     -0.018  0.140     3.11   -25.08     4.32    27.60
   111    0.238   -0.480      0.850  0.135 0.28E+05 -.60E+05 0.14E+06 0.16E+06
  -211    0.536    0.473      0.675  0.140     8.69     4.28     8.32    12.60
  2212    0.260   -0.254     -0.212  0.938     3.47    -3.17    -1.66     9.80
   111    0.311   -0.132     -1.257  0.135 0.31E+06 -.14E+06 -.13E+07 0.13E+07
   211   -0.008   -0.115      0.136  0.140     4.53    -0.07    14.95    18.80
   111    0.177   -0.246     -1.068  0.135 0.31E+06 -.14E+06 -.13E+07 0.13E+07
   111    0.002    0.184     -0.178  0.135 0.32E+04 0.56E+04 -.86E+04 0.17E+05
   111    0.117    0.134     -0.123  0.135 0.32E+04 0.56E+04 -.86E+04 0.17E+05
  -211   -1.720    0.372      2.354  0.140   -16.15     1.45    20.73    24.40
    22    0.004   -0.185     -0.092  0.000 -.13E+06 -.15E+06 0.29E+06 0.53E+06
   211   -0.091   -0.540      0.111  0.140    -2.82    -9.19     0.63     9.80
  -211    0.103   -0.013     -0.056  0.140   -25.78    16.92   -15.47    57.97
    22   -0.150    0.016     -2.035  0.000    -0.81    -2.39    -9.57     9.80
   111   -0.336    0.301     -0.258  0.135   -25.78    16.92   -15.47    57.97
   321    0.198   -0.548      0.433  0.494     3.25    -7.61     4.65     9.80
   111    0.222    0.013     -0.058  0.135 0.18E+06 -.66E+05 0.24E+04 0.23E+06
   211    0.599    0.703      0.653  0.140     5.25     7.51     4.88     9.80
   111    0.151   -0.140     -0.070  0.135 0.18E+06 -.66E+05 0.24E+04 0.23E+06
   211    0.279    0.177      0.028  0.140     9.02     7.08   -13.20    19.20
  -211   -0.101    0.103     -0.109  0.140     8.02    -7.82   -15.16    23.60
   211    0.100    0.120     -0.024  0.140     4.06     5.70    -1.14     9.80
  2112   -0.417    0.767     -0.251  0.940    -0.77     8.00    -2.47     9.80
   111    0.191   -0.590     -0.134  0.135     4.87   -11.40    -2.61     9.80
   111    0.137   -0.465      0.185  0.135 0.25E+13 -.23E+14 0.16E+14 0.37E+14
   111    0.227   -0.385      0.199  0.135     5.96   -11.87     3.95     9.80
  -211    0.042   -0.827      0.114  0.140     0.61   -10.93     0.40     9.80
  -211   -0.272   -0.550      0.297  0.140   -10.18   -12.99     2.74    17.20
   111    0.000    0.013      0.125  0.135     4.29     0.19    17.30    21.40
   111    0.143   -0.109     -0.071  0.135 0.16E+06 0.24E+04 -.22E+06 0.40E+06
   211   -0.343   -0.143      0.787  0.140    -7.40    -2.30     8.24     9.80
   111    0.139   -0.018     -0.188  0.135 0.16E+06 0.24E+04 -.22E+06 0.40E+06
   111    0.078    0.098     -0.058  0.135     8.70     1.08    -8.38    17.80
    22   -0.115   -0.009      0.038  0.000 -.42E+05 0.20E+06 -.17E+06 0.30E+06
  -211   -0.067   -0.109      0.125  0.140    -2.61    -3.69    -3.22     9.80
    22   -0.350    0.162     -0.564  0.000 -.83E+05 -.22E+05 -.14E+06 0.19E+06
  -211   -0.058    0.082      0.016  0.140 -.39E+05 0.14E+06 0.77E+05 0.21E+06
  -211    0.335   -0.212      0.145  0.140     8.85    -3.72     3.85     9.80
    22    0.202    0.295     -0.024  0.000    -1.32     9.15    -8.30    11.40
   111   -0.093    0.072     -0.164  0.135    -2.81    10.35    -0.93    15.80
   111   -0.023   -0.429      0.244  0.135     2.83    -0.99     5.94    17.40
   211    0.046   -0.231      0.649  0.140     1.48    -3.56     7.45    10.00
  -211    0.224    0.066     -0.269  0.140     0.35     8.86   -20.80    24.40
   321   -0.406    0.208      0.687  0.498    -6.24     2.89     6.35    10.00
  -211   -0.157    0.170      0.099  0.140    -3.87     6.03     1.83    10.00
   211   -0.240   -0.214     -0.095  0.140    -7.83    -7.42    -1.43    10.00
   211   -0.322   -0.011      0.231  0.140   -18.87   -12.35    -1.40    20.40
 -2112   -1.467   -0.960     -0.133  0.940   -11.82    -4.88     0.08    11.00
  -211    0.342   -0.068     -0.329  0.140     5.11     1.39    -2.71    10.00
  -211   -0.116    0.095      0.038  0.140   -12.72    -7.07    13.91    23.00
   111    0.253   -0.025     -0.149  0.135     6.30    -1.22    -2.86    10.00
   111    0.025    0.169      0.000  0.135 -.39E+05 0.14E+06 0.77E+05 0.21E+06
   211   -0.577    0.101      0.514  0.140    -9.42     0.28     6.53    10.00
   321   -0.137   -0.331      0.011  0.494    -6.12   -14.11    -5.10    24.20
   111    0.101   -0.092      0.011  0.135     1.76   -38.90     3.83    46.17
  -211    0.350   -0.668      0.091  0.140     1.75   -39.07     3.85    46.39
   211   -0.130    0.106      0.262  0.140    -2.41     0.10     6.25    10.00
   111    0.058    0.272     -0.380  0.135     1.22     9.45    -7.57    10.00
  -211    0.177    0.068     -0.573  0.140    -5.18    -1.93   -23.09    24.80
   211    0.093   -0.111      0.307  0.140     2.98     6.54    23.01    24.40
